logID,lineID,date,time,level,module,component,message,tid,template,values
16,20,2015-10-17,"18:09:22,975",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,E63,loaded properties from hadoop-metrics2.properties,[]
16,21,2015-10-17,"18:09:23,037",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,E92,Scheduled snapshot period at <*> second(s).,['10']
16,22,2015-10-17,"18:09:23,037",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MRAppMaster metrics system started,E69,MRAppMaster metrics system started,[]
16,23,2015-10-17,"18:09:23,053",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Adding job token for job_1445076437777_0003 to jobTokenSecretManager,E7,Adding job token for job_<*> to jobTokenSecretManager,['1445076437777_0003']
16,24,2015-10-17,"18:09:23,240",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Not uberizing job_1445076437777_0003 because: not enabled; too many maps; too much input;,E71,Not uberizing job_<*> because: not enabled; too many maps; too much input;,['1445076437777_0003']
16,25,2015-10-17,"18:09:23,256",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Input size for job job_1445076437777_0003 = 1256521728. Number of splits = 10,E48,Input size for job job_<*> = <*>. Number of splits = <*>,"['1445076437777_0003', '1256521728', '10']"
16,26,2015-10-17,"18:09:23,256",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Number of reduces for job job_1445076437777_0003 = 1,E73,Number of reduces for job job_<*> = <*>,"['1445076437777_0003', '1']"
16,27,2015-10-17,"18:09:23,256",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445076437777_0003Job Transitioned from NEW to INITED,E55,job_<*>Job Transitioned from NEW to INITED,['1445076437777_0003']
16,28,2015-10-17,"18:09:23,256",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"MRAppMaster launching normal, non-uberized, multi-container job job_1445076437777_0003.",E68,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>.",['1445076437777_0003']
16,29,2015-10-17,"18:09:23,303",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
16,31,2015-10-17,"18:09:23,334",INFO,main,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,E9,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,[]
16,34,2015-10-17,"18:09:23,350",INFO,main,org.apache.hadoop.mapreduce.v2.app.client.MRClientService,Instantiated MRClientService at MININT-75DGDAM1.fareast.corp.microsoft.com/10.86.165.66:53655,E49,Instantiated MRClientService at MININT-<*>,['75DGDAM1.fareast.corp.microsoft.com/10.86.165.66:53655']
16,35,2015-10-17,"18:09:23,412",INFO,main,org.mortbay.log,Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*>(org.mortbay.log) via <*>,"['org.slf4j.impl.Log4jLoggerAdapter', 'org.mortbay.log.Slf4jLog']"
16,36,2015-10-17,"18:09:23,412",INFO,main,org.apache.hadoop.http.HttpRequestLog,Http request log for http.requests.mapreduce is not defined,E47,Http request log for http.requests.mapreduce is not defined,[]
16,37,2015-10-17,"18:09:23,428",INFO,main,org.apache.hadoop.http.HttpServer2,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),E5,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),[]
16,38,2015-10-17,"18:09:23,428",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,E3,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,[]
16,39,2015-10-17,"18:09:23,428",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,E4,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,[]
16,40,2015-10-17,"18:09:23,443",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,E8,adding path spec: /<*>/*,['mapreduce']
16,41,2015-10-17,"18:09:23,443",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,E8,adding path spec: /<*>/*,['ws']
16,42,2015-10-17,"18:09:23,443",INFO,main,org.apache.hadoop.http.HttpServer2,Jetty bound to port 53662,E52,Jetty bound to port <*>,['53662']
16,43,2015-10-17,"18:09:23,443",INFO,main,org.mortbay.log,jetty-6.1.26,E53,jetty-6.1.26,[]
16,44,2015-10-17,"18:09:23,490",INFO,main,org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_53662_mapreduce____.wrtujf\webapp,E43,Extract jar:file:<*> to <*>,"['/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce', 'C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_0_0_0_0_53662_mapreduce____.wrtujf\\webapp']"
16,45,2015-10-17,"18:09:23,709",INFO,main,org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:53662,E97,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>,['0.0.0.0:53662']
16,46,2015-10-17,"18:09:23,709",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 53662,E113,Web app /mapreduce started at <*>,['53662']
16,47,2015-10-17,"18:09:24,193",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,E88,Registered webapp guice modules,[]
16,49,2015-10-17,"18:09:24,193",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
16,53,2015-10-17,"18:09:24,225",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeBlacklistingEnabled:true,[]
16,54,2015-10-17,"18:09:24,225",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,['3']
16,55,2015-10-17,"18:09:24,225",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistDisablePercent is <*>,['33']
16,56,2015-10-17,"18:09:24,271",INFO,main,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,Connecting to ResourceManager at <*>,['msra-sa-41/10.190.173.170:8030']
16,57,2015-10-17,"18:09:24,381",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxContainerCapability: <memory:<*>, vCores:<*>>","['8192', '32']"
16,58,2015-10-17,"18:09:24,381",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,[]
16,59,2015-10-17,"18:09:24,381",INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,Upper limit on the thread pool size is <*>,['500']
16,60,2015-10-17,"18:09:24,396",INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <*>,['0']
17,1,2015-10-17,"18:09:21,549",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445076437777_0004_000001,E29,Created MRAppMaster for application appattempt_<*>,['1445076437777_0004_000001']
17,2,2015-10-17,"18:09:21,940",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Executing with tokens:,E42,Executing with tokens:,[]
17,3,2015-10-17,"18:09:21,940",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 4 cluster_timestamp: 1445076437777 } attemptId: 1 } keyId: 291674728)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)","['4', '1445076437777', '1', '291674728']"
17,4,2015-10-17,"18:09:22,190",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Using mapred newApiCommitter.,E111,Using mapred newApiCommitter.,[]
17,5,2015-10-17,"18:09:23,425",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter set in config null,E76,OutputCommitter set in config null,[]
17,6,2015-10-17,"18:09:23,550",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,E75,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,[]
17,7,2015-10-17,"18:09:23,596",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['jobhistory.EventType', 'jobhistory.JobHistoryEventHandler']"
17,8,2015-10-17,"18:09:23,596",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobEventType', 'v2.app.MRAppMaster$JobEventDispatcher']"
17,9,2015-10-17,"18:09:23,612",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskEventType', 'v2.app.MRAppMaster$TaskEventDispatcher']"
17,10,2015-10-17,"18:09:23,612",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskAttemptEventType', 'v2.app.MRAppMaster$TaskAttemptEventDispatcher']"
17,11,2015-10-17,"18:09:23,612",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.commit.CommitterEventType', 'v2.app.commit.CommitterEventHandler']"
17,12,2015-10-17,"18:09:23,628",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.speculate.Speculator$EventType', 'v2.app.MRAppMaster$SpeculatorEventDispatcher']"
17,13,2015-10-17,"18:09:23,628",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.rm.ContainerAllocator$EventType', 'v2.app.MRAppMaster$ContainerAllocatorRouter']"
17,14,2015-10-17,"18:09:23,628",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.launcher.ContainerLauncher$EventType', 'v2.app.MRAppMaster$ContainerLauncherRouter']"
17,15,2015-10-17,"18:09:23,706",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
17,16,2015-10-17,"18:09:23,753",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
17,17,2015-10-17,"18:09:23,800",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
17,18,2015-10-17,"18:09:23,815",INFO,main,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Emitting job history data to the timeline server is not enabled,E37,Emitting job history data to the timeline server is not enabled,[]
17,19,2015-10-17,"18:09:23,893",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobFinishEvent$Type', 'v2.app.MRAppMaster$JobFinishEventHandler']"
17,20,2015-10-17,"18:09:24,315",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,E63,loaded properties from hadoop-metrics2.properties,[]
17,21,2015-10-17,"18:09:24,440",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,E92,Scheduled snapshot period at <*> second(s).,['10']
17,22,2015-10-17,"18:09:24,440",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MRAppMaster metrics system started,E69,MRAppMaster metrics system started,[]
17,23,2015-10-17,"18:09:24,456",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Adding job token for job_1445076437777_0004 to jobTokenSecretManager,E7,Adding job token for job_<*> to jobTokenSecretManager,['1445076437777_0004']
17,24,2015-10-17,"18:09:25,023",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Not uberizing job_1445076437777_0004 because: not enabled; too many maps; too much input;,E71,Not uberizing job_<*> because: not enabled; too many maps; too much input;,['1445076437777_0004']
17,25,2015-10-17,"18:09:25,054",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Input size for job job_1445076437777_0004 = 1256521728. Number of splits = 10,E48,Input size for job job_<*> = <*>. Number of splits = <*>,"['1445076437777_0004', '1256521728', '10']"
17,26,2015-10-17,"18:09:25,054",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Number of reduces for job job_1445076437777_0004 = 1,E73,Number of reduces for job job_<*> = <*>,"['1445076437777_0004', '1']"
17,27,2015-10-17,"18:09:25,054",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445076437777_0004Job Transitioned from NEW to INITED,E55,job_<*>Job Transitioned from NEW to INITED,['1445076437777_0004']
17,28,2015-10-17,"18:09:25,054",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"MRAppMaster launching normal, non-uberized, multi-container job job_1445076437777_0004.",E68,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>.",['1445076437777_0004']
17,29,2015-10-17,"18:09:25,116",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
17,31,2015-10-17,"18:09:25,179",INFO,main,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,E9,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,[]
17,35,2015-10-17,"18:09:25,304",INFO,main,org.mortbay.log,Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*>(org.mortbay.log) via <*>,"['org.slf4j.impl.Log4jLoggerAdapter', 'org.mortbay.log.Slf4jLog']"
17,36,2015-10-17,"18:09:25,304",INFO,main,org.apache.hadoop.http.HttpRequestLog,Http request log for http.requests.mapreduce is not defined,E47,Http request log for http.requests.mapreduce is not defined,[]
17,37,2015-10-17,"18:09:25,320",INFO,main,org.apache.hadoop.http.HttpServer2,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),E5,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),[]
17,38,2015-10-17,"18:09:25,320",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,E3,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,[]
17,39,2015-10-17,"18:09:25,320",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,E4,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,[]
17,40,2015-10-17,"18:09:25,335",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,E8,adding path spec: /<*>/*,['mapreduce']
17,41,2015-10-17,"18:09:25,335",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,E8,adding path spec: /<*>/*,['ws']
17,42,2015-10-17,"18:09:25,351",INFO,main,org.apache.hadoop.http.HttpServer2,Jetty bound to port 39932,E52,Jetty bound to port <*>,['39932']
17,43,2015-10-17,"18:09:25,351",INFO,main,org.mortbay.log,jetty-6.1.26,E53,jetty-6.1.26,[]
17,44,2015-10-17,"18:09:25,413",INFO,main,org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\2\Jetty_0_0_0_0_39932_mapreduce____yd8kp3\webapp,E43,Extract jar:file:<*> to <*>,"['/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce', 'C:\\Users\\msrabi\\AppData\\Local\\Temp\\2\\Jetty_0_0_0_0_39932_mapreduce____yd8kp3\\webapp']"
17,45,2015-10-17,"18:09:25,726",INFO,main,org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:39932,E97,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>,['0.0.0.0:39932']
17,46,2015-10-17,"18:09:25,726",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 39932,E113,Web app /mapreduce started at <*>,['39932']
17,47,2015-10-17,"18:09:26,179",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,E88,Registered webapp guice modules,[]
17,49,2015-10-17,"18:09:26,179",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
17,53,2015-10-17,"18:09:26,226",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeBlacklistingEnabled:true,[]
17,54,2015-10-17,"18:09:26,226",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,['3']
17,55,2015-10-17,"18:09:26,226",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistDisablePercent is <*>,['33']
17,56,2015-10-17,"18:09:26,273",INFO,main,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,Connecting to ResourceManager at <*>,['msra-sa-41/10.190.173.170:8030']
17,57,2015-10-17,"18:09:26,413",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxContainerCapability: <memory:<*>, vCores:<*>>","['8192', '32']"
17,58,2015-10-17,"18:09:26,413",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,[]
17,59,2015-10-17,"18:09:26,413",INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,Upper limit on the thread pool size is <*>,['500']
17,60,2015-10-17,"18:09:26,413",INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <*>,['0']
18,1,2015-10-17,"18:15:23,910",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445076437777_0005_000001,E29,Created MRAppMaster for application appattempt_<*>,['1445076437777_0005_000001']
18,2,2015-10-17,"18:15:25,738",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Executing with tokens:,E42,Executing with tokens:,[]
18,3,2015-10-17,"18:15:25,738",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 5 cluster_timestamp: 1445076437777 } attemptId: 1 } keyId: 291674728)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)","['5', '1445076437777', '1', '291674728']"
18,4,2015-10-17,"18:15:26,457",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Using mapred newApiCommitter.,E111,Using mapred newApiCommitter.,[]
18,5,2015-10-17,"18:15:29,722",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter set in config null,E76,OutputCommitter set in config null,[]
18,6,2015-10-17,"18:15:29,894",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,E75,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,[]
18,7,2015-10-17,"18:15:30,003",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['jobhistory.EventType', 'jobhistory.JobHistoryEventHandler']"
18,8,2015-10-17,"18:15:30,019",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobEventType', 'v2.app.MRAppMaster$JobEventDispatcher']"
18,9,2015-10-17,"18:15:30,019",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskEventType', 'v2.app.MRAppMaster$TaskEventDispatcher']"
18,10,2015-10-17,"18:15:30,019",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskAttemptEventType', 'v2.app.MRAppMaster$TaskAttemptEventDispatcher']"
18,11,2015-10-17,"18:15:30,019",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.commit.CommitterEventType', 'v2.app.commit.CommitterEventHandler']"
18,12,2015-10-17,"18:15:30,035",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.speculate.Speculator$EventType', 'v2.app.MRAppMaster$SpeculatorEventDispatcher']"
18,13,2015-10-17,"18:15:30,035",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.rm.ContainerAllocator$EventType', 'v2.app.MRAppMaster$ContainerAllocatorRouter']"
18,14,2015-10-17,"18:15:30,082",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.launcher.ContainerLauncher$EventType', 'v2.app.MRAppMaster$ContainerLauncherRouter']"
18,15,2015-10-17,"18:15:30,269",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
18,16,2015-10-17,"18:15:30,332",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
