logID,lineID,month,date,time,level,component,pid,message,tid,template,values
3,52,Jun,13,02:01:28,combo,ftpd,14129,connection from 61.218.67.60 (mail.net-star.com.tw) at Mon Jun 13 02:01:28 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.218.67.60', 'mail.net-star.com.tw', 'Mon Jun 13 02', '01', '28 2005']"
3,53,Jun,13,02:01:28,combo,ftpd,14128,connection from 61.218.67.60 (mail.net-star.com.tw) at Mon Jun 13 02:01:28 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.218.67.60', 'mail.net-star.com.tw', 'Mon Jun 13 02', '01', '28 2005']"
3,54,Jun,13,02:01:28,combo,ftpd,14131,connection from 61.218.67.60 (mail.net-star.com.tw) at Mon Jun 13 02:01:28 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.218.67.60', 'mail.net-star.com.tw', 'Mon Jun 13 02', '01', '28 2005']"
3,55,Jun,13,02:01:28,combo,ftpd,14130,connection from 61.218.67.60 (mail.net-star.com.tw) at Mon Jun 13 02:01:28 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.218.67.60', 'mail.net-star.com.tw', 'Mon Jun 13 02', '01', '28 2005']"
3,56,Jun,13,04:03:07,combo,su(pam_unix),14659,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
3,57,Jun,13,04:03:08,combo,su(pam_unix),14659,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
3,58,Jun,13,04:03:09,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
3,59,Jun,13,04:09:20,combo,su(pam_unix),15888,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
3,60,Jun,13,04:09:22,combo,su(pam_unix),15888,session closed for user news,E101,session closed for user <*>,['news']
3,62,Jun,13,05:27:12,combo,gdm-binary,2803,Couldn't authenticate user,E31,Couldn't authenticate user,[]
3,64,Jun,13,05:27:31,combo,gdm-binary,2803,Couldn't authenticate user,E31,Couldn't authenticate user,[]
3,65,Jun,13,09:09:44,combo,ftpd,16389,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,66,Jun,13,09:09:44,combo,ftpd,16382,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,67,Jun,13,09:09:44,combo,ftpd,16383,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,68,Jun,13,09:09:44,combo,ftpd,16377,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,69,Jun,13,09:09:44,combo,ftpd,16387,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,70,Jun,13,09:09:44,combo,ftpd,16388,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,71,Jun,13,09:09:44,combo,ftpd,16391,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,72,Jun,13,09:09:44,combo,ftpd,16390,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,73,Jun,13,09:09:44,combo,ftpd,16379,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,74,Jun,13,09:09:44,combo,ftpd,16375,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,75,Jun,13,09:09:44,combo,ftpd,16386,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,76,Jun,13,09:09:44,combo,ftpd,16376,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,77,Jun,13,09:09:44,combo,ftpd,16374,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,78,Jun,13,09:09:44,combo,ftpd,16373,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,79,Jun,13,09:09:44,combo,ftpd,16372,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,80,Jun,13,09:09:44,combo,ftpd,16371,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,81,Jun,13,09:09:44,combo,ftpd,16370,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,82,Jun,13,09:09:44,combo,ftpd,16384,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,83,Jun,13,09:09:44,combo,ftpd,16385,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,84,Jun,13,09:09:44,combo,ftpd,16378,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,85,Jun,13,09:09:44,combo,ftpd,16380,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,86,Jun,13,09:09:44,combo,ftpd,16392,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,87,Jun,13,09:09:44,combo,ftpd,16381,connection from 212.5.120.141 (host-141.STSK.macomnet.net) at Mon Jun 13 09:09:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['212.5.120.141', 'host-141.STSK.macomnet.net', 'Mon Jun 13 09', '09', '44 2005']"
3,88,Jun,13,10:18:09,combo,sshd(pam_unix),16509,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,89,Jun,13,10:18:09,combo,sshd(pam_unix),16510,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,90,Jun,13,10:18:09,combo,sshd(pam_unix),16511,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,91,Jun,13,10:18:09,combo,sshd(pam_unix),16514,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,92,Jun,13,10:18:09,combo,sshd(pam_unix),16518,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,93,Jun,13,10:18:09,combo,sshd(pam_unix),16515,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,94,Jun,13,10:18:09,combo,sshd(pam_unix),16519,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,95,Jun,13,10:18:09,combo,sshd(pam_unix),16516,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,96,Jun,13,10:18:09,combo,sshd(pam_unix),16513,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,97,Jun,13,10:18:09,combo,sshd(pam_unix),16517,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.153.202.254  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['61.153.202.254  user=root']
3,104,Jun,13,12:49:32,combo,ftpd,16730,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,105,Jun,13,12:49:32,combo,ftpd,16736,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,106,Jun,13,12:49:32,combo,ftpd,16734,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,107,Jun,13,12:49:32,combo,ftpd,16745,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,108,Jun,13,12:49:32,combo,ftpd,16738,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,109,Jun,13,12:49:32,combo,ftpd,16739,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,110,Jun,13,12:49:32,combo,ftpd,16744,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,111,Jun,13,12:49:32,combo,ftpd,16732,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,112,Jun,13,12:49:32,combo,ftpd,16740,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,113,Jun,13,12:49:32,combo,ftpd,16731,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,114,Jun,13,12:49:32,combo,ftpd,16735,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,115,Jun,13,12:49:32,combo,ftpd,16733,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,116,Jun,13,12:49:32,combo,ftpd,16737,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,117,Jun,13,12:49:32,combo,ftpd,16741,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,118,Jun,13,12:49:32,combo,ftpd,16742,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,119,Jun,13,12:49:32,combo,ftpd,16743,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,120,Jun,13,12:49:32,combo,ftpd,16746,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,121,Jun,13,12:49:32,combo,ftpd,16747,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,122,Jun,13,12:49:32,combo,ftpd,16748,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,123,Jun,13,12:49:32,combo,ftpd,16749,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,124,Jun,13,12:49:32,combo,ftpd,16750,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,125,Jun,13,12:49:32,combo,ftpd,16751,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,126,Jun,13,12:49:32,combo,ftpd,16752,connection from 65.35.73.251 (251-73.35-65.tampabay.res.rr.com) at Mon Jun 13 12:49:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['65.35.73.251', '251-73.35-65.tampabay.res.rr.com', 'Mon Jun 13 12', '49', '32 2005']"
3,127,Jun,13,15:03:36,combo,sshd(pam_unix),16950,check pass; user unknown,E27,check pass; user unknown,[]
3,128,Jun,13,15:03:36,combo,sshd(pam_unix),16950,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,129,Jun,13,15:03:36,combo,sshd(pam_unix),16949,check pass; user unknown,E27,check pass; user unknown,[]
3,130,Jun,13,15:03:36,combo,sshd(pam_unix),16949,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,131,Jun,13,15:03:37,combo,sshd(pam_unix),16954,check pass; user unknown,E27,check pass; user unknown,[]
3,132,Jun,13,15:03:37,combo,sshd(pam_unix),16954,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,133,Jun,13,15:03:37,combo,sshd(pam_unix),16953,check pass; user unknown,E27,check pass; user unknown,[]
3,134,Jun,13,15:03:37,combo,sshd(pam_unix),16953,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,135,Jun,13,15:03:38,combo,sshd(pam_unix),16959,check pass; user unknown,E27,check pass; user unknown,[]
3,136,Jun,13,15:03:38,combo,sshd(pam_unix),16959,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,137,Jun,13,15:03:39,combo,sshd(pam_unix),16960,check pass; user unknown,E27,check pass; user unknown,[]
3,138,Jun,13,15:03:39,combo,sshd(pam_unix),16960,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,139,Jun,13,15:03:39,combo,sshd(pam_unix),16957,check pass; user unknown,E27,check pass; user unknown,[]
3,140,Jun,13,15:03:39,combo,sshd(pam_unix),16957,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,141,Jun,13,15:03:40,combo,sshd(pam_unix),16963,check pass; user unknown,E27,check pass; user unknown,[]
3,142,Jun,13,15:03:40,combo,sshd(pam_unix),16963,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,143,Jun,13,15:03:41,combo,sshd(pam_unix),16965,check pass; user unknown,E27,check pass; user unknown,[]
3,144,Jun,13,15:03:41,combo,sshd(pam_unix),16965,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,145,Jun,13,15:03:41,combo,sshd(pam_unix),16966,check pass; user unknown,E27,check pass; user unknown,[]
3,146,Jun,13,15:03:41,combo,sshd(pam_unix),16966,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,147,Jun,13,15:05:15,combo,sshd(pam_unix),16973,check pass; user unknown,E27,check pass; user unknown,[]
3,148,Jun,13,15:05:15,combo,sshd(pam_unix),16973,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,149,Jun,13,15:05:18,combo,sshd(pam_unix),16975,check pass; user unknown,E27,check pass; user unknown,[]
3,150,Jun,13,15:05:18,combo,sshd(pam_unix),16975,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['218.188.2.4']
3,151,Jun,13,15:10:30,combo,sshd(pam_unix),16984,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,152,Jun,13,15:10:30,combo,sshd(pam_unix),16992,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,153,Jun,13,15:10:30,combo,sshd(pam_unix),16990,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,154,Jun,13,15:10:30,combo,sshd(pam_unix),16987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,155,Jun,13,15:10:30,combo,sshd(pam_unix),16986,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,156,Jun,13,15:10:30,combo,sshd(pam_unix),16995,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,157,Jun,13,15:10:30,combo,sshd(pam_unix),16985,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,158,Jun,13,15:10:30,combo,sshd(pam_unix),16996,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,159,Jun,13,15:10:30,combo,sshd(pam_unix),16989,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,160,Jun,13,15:10:30,combo,sshd(pam_unix),16997,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr  user=root,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr  user=root']
3,161,Jun,13,20:13:11,combo,sshd(pam_unix),17422,check pass; user unknown,E27,check pass; user unknown,[]
3,162,Jun,13,20:13:11,combo,sshd(pam_unix),17422,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr']
3,163,Jun,13,20:13:11,combo,sshd(pam_unix),17432,check pass; user unknown,E27,check pass; user unknown,[]
3,164,Jun,13,20:13:11,combo,sshd(pam_unix),17432,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr']
3,165,Jun,13,20:13:11,combo,sshd(pam_unix),17421,check pass; user unknown,E27,check pass; user unknown,[]
3,166,Jun,13,20:13:11,combo,sshd(pam_unix),17421,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=under-eepc58.kaist.ac.kr,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,['under-eepc58.kaist.ac.kr']
